2024-02-17 23:54:31,948 - Starting new HTTPS connection (1): statistik.bra.se:443
2024-02-17 23:54:32,232 - https://statistik.bra.se:443 "GET /solwebb/action/start?menykatalogid=1 HTTP/1.1" 200 None
2024-02-17 23:54:32,333 - https://statistik.bra.se:443 "GET /solwebb/action/anmalda/urval/urval?menyid=37 HTTP/1.1" 200 None
2024-02-17 23:54:32,390 - Executing request 1/1230 for topic 37
2024-02-17 23:54:32,428 - https://statistik.bra.se:443 "POST /solwebb/action/anmalda/urval/vantapopup HTTP/1.1" 200 1084
2024-02-17 23:54:34,305 - https://statistik.bra.se:443 "GET /solwebb/action/anmalda/urval/sok HTTP/1.1" 200 700
2024-02-17 23:54:36,844 - https://statistik.bra.se:443 "POST /solwebb/action/anmalda/resultat/dbfil HTTP/1.1" 200 None
2024-02-17 23:54:37,231 - Saving response for request 7677
2024-02-17 23:54:37,231 - Response content: Region;Brott;År;Period;Antal;/100 000 inv
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Dec;..;..;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Kvartal 4;..;..;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2002;Kvartal 2;12;26;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Sep;2;4;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Okt;5;11;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2005;Jul;4;9;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2006;Feb;5;11;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Enskede - Årsta stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Dec;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1983;Helår;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1997;Apr;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Dec;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Sep;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Okt;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2005;Jul;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2006;Feb;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2007;Apr;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Sep;..;..;
Hägersten stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Dec;..;..;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Dec;..;..;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Kvartal 4;..;..;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2002;Kvartal 2;2;7;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Sep;1;3;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Okt;2;7;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2005;Jul;3;10;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2006;Feb;1;3;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Hägersten stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Dec;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1983;Helår;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1997;Apr;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Dec;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Sep;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Okt;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2005;Jul;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2006;Feb;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2007;Apr;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Sep;..;..;
Kista stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Dec;..;..;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Dec;..;..;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Kvartal 4;..;..;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2002;Kvartal 2;13;43;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Sep;1;3;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Okt;4;13;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2005;Jul;2;7;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2006;Feb;8;26;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Kista stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Dec;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1983;Helår;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1997;Apr;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Dec;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Sep;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Okt;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2005;Jul;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2006;Feb;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2007;Apr;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Sep;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Dec;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Dec;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Kvartal 4;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2002;Kvartal 2;14;35;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Sep;3;7;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Okt;3;7;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2005;Jul;10;22;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2006;Feb;4;9;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Katarina - Sofia stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Dec;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1983;Helår;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1997;Apr;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Dec;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Sep;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Okt;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2005;Jul;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2006;Feb;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2007;Apr;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Sep;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Dec;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Dec;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Kvartal 4;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2002;Kvartal 2;5;17;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Sep;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Okt;4;13;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2005;Jul;3;10;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2006;Feb;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Liljeholmen stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Dec;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1983;Helår;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1997;Apr;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Dec;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Sep;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Okt;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2005;Jul;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2006;Feb;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2007;Apr;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Sep;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Dec;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Dec;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Kvartal 4;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2002;Kvartal 2;25;39;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Sep;5;8;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Okt;14;22;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2005;Jul;12;19;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2006;Feb;8;12;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Maria - Gamla stan stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Dec;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1983;Helår;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1997;Apr;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Dec;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Sep;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Okt;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2005;Jul;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2006;Feb;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2007;Apr;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Sep;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Dec;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Dec;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Kvartal 4;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2002;Kvartal 2;8;50;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Sep;2;12;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Okt;4;25;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2005;Jul;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2006;Feb;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Rinkeby stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Dec;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1983;Helår;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1997;Apr;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Dec;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Sep;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2003;Okt;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2005;Jul;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2006;Feb;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2007;Apr;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Sep;..;..;
Vantör stadsdel (upphörde 2007-01-01);3-7 kap. Brott mot person;2008;Dec;..;..;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Dec;..;..;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;1999;Kvartal 4;..;..;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2002;Kvartal 2;4;11;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Sep;2;6;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2003;Okt;..;..;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2005;Jul;5;14;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2006;Feb;6;17;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Vantör stadsdel (upphörde 2007-01-01);5 kap. Ärekränkningsbrott;2008;Dec;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;1983;Helår;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;1997;Apr;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;1999;Dec;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;2003;Sep;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;2003;Okt;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;2005;Jul;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;2006;Feb;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;2007;Apr;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;2008;Sep;..;..;
Sundbyberg kommun;3-7 kap. Brott mot person;2008;Dec;..;..;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;1999;Dec;1;3;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;1999;Kvartal 4;7;21;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2002;Kvartal 2;3;9;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2003;Sep;1;3;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2003;Okt;1;3;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2005;Jul;1;3;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2006;Feb;3;9;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2007;Apr;2;6;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2008;Sep;6;17;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2008;Dec;9;25;
Södertälje kommun;3-7 kap. Brott mot person;1983;Helår;..;..;
Södertälje kommun;3-7 kap. Brott mot person;1997;Apr;..;..;
Södertälje kommun;3-7 kap. Brott mot person;1999;Dec;..;..;
Södertälje kommun;3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Södertälje kommun;3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Södertälje kommun;3-7 kap. Brott mot person;2003;Sep;..;..;
Södertälje kommun;3-7 kap. Brott mot person;2003;Okt;..;..;
Södertälje kommun;3-7 kap. Brott mot person;2005;Jul;..;..;
Södertälje kommun;3-7 kap. Brott mot person;2006;Feb;..;..;
Södertälje kommun;3-7 kap. Brott mot person;2007;Apr;..;..;
Södertälje kommun;3-7 kap. Brott mot person;2008;Sep;..;..;
Södertälje kommun;3-7 kap. Brott mot person;2008;Dec;..;..;
Södertälje kommun;5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Södertälje kommun;5 kap. Ärekränkningsbrott;1997;Apr;9;11;
Södertälje kommun;5 kap. Ärekränkningsbrott;1999;Dec;3;4;
Södertälje kommun;5 kap. Ärekränkningsbrott;1999;Kvartal 4;20;24;
Södertälje kommun;5 kap. Ärekränkningsbrott;2002;Kvartal 2;20;25;
Södertälje kommun;5 kap. Ärekränkningsbrott;2003;Sep;10;13;
Södertälje kommun;5 kap. Ärekränkningsbrott;2003;Okt;7;9;
Södertälje kommun;5 kap. Ärekränkningsbrott;2005;Jul;9;11;
Södertälje kommun;5 kap. Ärekränkningsbrott;2006;Feb;13;16;
Södertälje kommun;5 kap. Ärekränkningsbrott;2007;Apr;23;28;
Södertälje kommun;5 kap. Ärekränkningsbrott;2008;Sep;14;17;
Södertälje kommun;5 kap. Ärekränkningsbrott;2008;Dec;13;15;
Tyresö kommun;3-7 kap. Brott mot person;1983;Helår;..;..;
Tyresö kommun;3-7 kap. Brott mot person;1997;Apr;..;..;
Tyresö kommun;3-7 kap. Brott mot person;1999;Dec;..;..;
Tyresö kommun;3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Tyresö kommun;3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Tyresö kommun;3-7 kap. Brott mot person;2003;Sep;..;..;
Tyresö kommun;3-7 kap. Brott mot person;2003;Okt;..;..;
Tyresö kommun;3-7 kap. Brott mot person;2005;Jul;..;..;
Tyresö kommun;3-7 kap. Brott mot person;2006;Feb;..;..;
Tyresö kommun;3-7 kap. Brott mot person;2007;Apr;..;..;
Tyresö kommun;3-7 kap. Brott mot person;2008;Sep;..;..;
Tyresö kommun;3-7 kap. Brott mot person;2008;Dec;..;..;
Tyresö kommun;5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Tyresö kommun;5 kap. Ärekränkningsbrott;1997;Apr;3;8;
Tyresö kommun;5 kap. Ärekränkningsbrott;1999;Dec;2;5;
Tyresö kommun;5 kap. Ärekränkningsbrott;1999;Kvartal 4;5;13;
Tyresö kommun;5 kap. Ärekränkningsbrott;2002;Kvartal 2;8;20;
Tyresö kommun;5 kap. Ärekränkningsbrott;2003;Sep;3;8;
Tyresö kommun;5 kap. Ärekränkningsbrott;2003;Okt;3;8;
Tyresö kommun;5 kap. Ärekränkningsbrott;2005;Jul;..;..;
Tyresö kommun;5 kap. Ärekränkningsbrott;2006;Feb;1;2;
Tyresö kommun;5 kap. Ärekränkningsbrott;2007;Apr;..;..;
Tyresö kommun;5 kap. Ärekränkningsbrott;2008;Sep;..;..;
Tyresö kommun;5 kap. Ärekränkningsbrott;2008;Dec;4;9;
Täby kommun;3-7 kap. Brott mot person;1983;Helår;..;..;
Täby kommun;3-7 kap. Brott mot person;1997;Apr;..;..;
Täby kommun;3-7 kap. Brott mot person;1999;Dec;..;..;
Täby kommun;3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Täby kommun;3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Täby kommun;3-7 kap. Brott mot person;2003;Sep;..;..;
Täby kommun;3-7 kap. Brott mot person;2003;Okt;..;..;
Täby kommun;3-7 kap. Brott mot person;2005;Jul;..;..;
Täby kommun;3-7 kap. Brott mot person;2006;Feb;..;..;
Täby kommun;3-7 kap. Brott mot person;2007;Apr;..;..;
Täby kommun;3-7 kap. Brott mot person;2008;Sep;..;..;
Täby kommun;3-7 kap. Brott mot person;2008;Dec;..;..;
Täby kommun;5 kap. Ärekränkningsbrott;1983;Helår;..;..;
Täby kommun;5 kap. Ärekränkningsbrott;1997;Apr;..;..;
Täby kommun;5 kap. Ärekränkningsbrott;1999;Dec;1;2;
Täby kommun;5 kap. Ärekränkningsbrott;1999;Kvartal 4;7;12;
Täby kommun;5 kap. Ärekränkningsbrott;2002;Kvartal 2;9;15;
Täby kommun;5 kap. Ärekränkningsbrott;2003;Sep;1;2;
Täby kommun;5 kap. Ärekränkningsbrott;2003;Okt;..;..;
Täby kommun;5 kap. Ärekränkningsbrott;2005;Jul;5;8;
Täby kommun;5 kap. Ärekränkningsbrott;2006;Feb;3;5;
Täby kommun;5 kap. Ärekränkningsbrott;2007;Apr;1;2;
Täby kommun;5 kap. Ärekränkningsbrott;2008;Sep;3;5;
Täby kommun;5 kap. Ärekränkningsbrott;2008;Dec;2;3;
Upplands-Bro kommun;3-7 kap. Brott mot person;1983;Helår;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;1997;Apr;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;1999;Dec;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;1999;Kvartal 4;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;2002;Kvartal 2;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;2003;Sep;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;2003;Okt;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;2005;Jul;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;2006;Feb;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;2007;Apr;..;..;
Upplands-Bro kommun;3-7 kap. Brott mot person;2008;Sep;..;..;
